"Manager, risk",Business and financial project management professionals
"Manager, risk, credit",Business and financial project management professionals
"Manager, risk, flood",Environment professionals
"Manager, room, ball",Leisure and sports managers
"Manager, room, composing",Production managers and directors in manufacturing
"Manager, room, dining",Catering and bar managers
"Manager, room, linen",Cleaning and housekeeping managers and supervisors
"Manager, room, pattern",Stock control clerks and assistants
"Manager, room, print",Printers
"Manager, room, sales",Managers and directors in retail and wholesale
"Manager, room, show",Managers and directors in retail and wholesale
"Manager, room, stock",Stock control clerks and assistants
"Manager, room, tool","Skilled metal, electrical and electronic trades supervisors"
"Manager, route",Office supervisors
"Manager, running, shift",Catering and bar managers
"Manager, safety and environmental, health",Environment professionals
"Manager, safety and hygiene",Managers and proprietors in other services n.e.c.
"Manager, safety",Managers and proprietors in other services n.e.c.
"Manager, safety, community",Managers and proprietors in other services n.e.c.
"Manager, sales and advertising",Sales accounts and business development managers
"Manager, sales and commercial",Sales accounts and business development managers
"Manager, sales and marketing",Sales accounts and business development managers
"Manager, sales and service",Sales accounts and business development managers
"Manager, sales",Financial institution managers and directors,Managers and directors in retail and wholesale,"Property, housing and estate managers",Sales accounts and business development managers
"Manager, sales, advertisement",Sales accounts and business development managers
"Manager, sales, advertising",Sales accounts and business development managers
"Manager, sales, after",Customer service managers and supervisors
"Manager, sales, area",Sales accounts and business development managers
"Manager, sales, district",Sales accounts and business development managers
"Manager, sales, export",Sales accounts and business development managers
"Manager, sales, field",Sales accounts and business development managers
"Manager, sales, fleet",Managers and directors in retail and wholesale
"Manager, sales, regional",Sales accounts and business development managers
"Manager, sales, technical",Sales accounts and business development managers
"Manager, sales, telephone",Sales accounts and business development managers
"Manager, sales, territory",Sales accounts and business development managers
"Manager, sawmill",Production managers and directors in manufacturing
"Manager, scheme",Houseparents and residential wardens
"Manager, school",Leisure and sports managers,Senior professionals of educational establishments
"Manager, school, language",Teaching and other educational professionals n.e.c.
"Manager, school, nursery",Teaching and other educational professionals n.e.c.
"Manager, screening, health",Health services and public health managers and directors
"Manager, section",Sales supervisors
"Manager, sector",Health services and public health managers and directors
"Manager, security",Information technology and telecommunications professionals n.e.c.,Protective service associate professionals n.e.c.
"Manager, security, IT",Information technology and telecommunications professionals n.e.c.
"Manager, seminar",Conference and exhibition managers and organisers
"Manager, sensory",Engineering professionals n.e.c.
"Manager, service",Production managers and directors in manufacturing,Production managers and directors in construction,Production managers and directors in mining and energy,Managers and directors in transport and distribution,Health services and public health managers and directors,Social services managers and directors,Managers and directors in retail and wholesale,Leisure and sports managers,"Residential, day and domiciliary  care managers and proprietors",Managers and proprietors in other services n.e.c.,IT specialist managers,"Business, research and administrative professionals n.e.c.","Skilled metal, electrical and electronic trades supervisors"
"Manager, service, IT",IT specialist managers
"Manager, service, advice",Managers and proprietors in other services n.e.c.
"Manager, service, care","Residential, day and domiciliary  care managers and proprietors"
"Manager, service, client",Financial accounts managers,Sales accounts and business development managers
"Manager, service, computer",IT specialist managers
"Manager, service, crane",Managers and proprietors in other services n.e.c.
"Manager, service, customer",Customer service managers and supervisors
"Manager, service, day","Residential, day and domiciliary  care managers and proprietors"
"Manager, service, distribution",Managers and directors in transport and distribution
"Manager, service, flight",Air travel assistants
"Manager, service, food",Restaurant and catering establishment managers and proprietors
"Manager, service, guest",Cleaning and housekeeping managers and supervisors
"Manager, service, health",Health services and public health managers and directors
"Manager, service, hospital",Health services and public health managers and directors
"Manager, service, in-flight",Air travel assistants
"Manager, service, motorcycles",Garage managers and proprietors
"Manager, service, passenger",Customer service managers and supervisors
"Manager, service, property","Property, housing and estate managers"
"Manager, service, registration",Functional managers and directors n.e.c.
"Manager, service, rental",Managers and proprietors in other services n.e.c.
"Manager, service, retail",Sales related occupations n.e.c.
"Manager, service, valet, car",Managers and proprietors in other services n.e.c.
"Manager, service, witness",Office managers
"Manager, service, youth",Youth and community workers
"Manager, services",Production managers and directors in construction,IT specialist managers
"Manager, services, IMCA",Welfare and housing associate professionals n.e.c.
"Manager, services, IT",IT specialist managers
"Manager, services, building",Production managers and directors in construction
"Manager, services, catering",Restaurant and catering establishment managers and proprietors
"Manager, services, children's",Social services managers and directors
"Manager, services, client",IT specialist managers,Financial accounts managers,Sales accounts and business development managers
"Manager, services, clinical",Health services and public health managers and directors
"Manager, services, community",Social services managers and directors
"Manager, services, computer",IT specialist managers
"Manager, services, corporate",Business and related associate professionals n.e.c.
"Manager, services, customer",Customer service managers and supervisors
"Manager, services, domestic",Cleaning and housekeeping managers and supervisors
"Manager, services, electoral",Public services associate professionals
"Manager, services, environmental",Functional managers and directors n.e.c.
"Manager, services, food",Restaurant and catering establishment managers and proprietors
"Manager, services, forensic",Research and development managers
"Manager, services, hospital, area",Health services and public health managers and directors
"Manager, services, hotel",Hotel and accommodation managers and proprietors
"Manager, services, house","Property, housing and estate managers"
"Manager, services, legal",Legal associate professionals
"Manager, services, leisure",Leisure and sports managers
"Manager, services, limb",Health services and public health managers and directors
"Manager, services, linen",Cleaning and housekeeping managers and supervisors
"Manager, services, management",Human resource managers and directors
"Manager, services, marketing",Sales accounts and business development managers
"Manager, services, network",IT specialist managers
"Manager, services, office",Office managers
"Manager, services, parking",Managers and proprietors in other services n.e.c.
"Manager, services, passenger",Customer service managers and supervisors
"Manager, services, recreation",Leisure and sports managers
"Manager, services, site",Production managers and directors in construction
"Manager, services, social",Social services managers and directors
"Manager, services, sterile",Health professionals n.e.c.
"Manager, services, student",Managers and proprietors in other services n.e.c.
"Manager, services, technical",Production managers and directors in manufacturing
"Manager, services, violence, domestic",Managers and proprietors in other services n.e.c.
"Manager, settlements",Financial institution managers and directors
"Manager, shift",Production managers and directors in manufacturing,Managers and directors in transport and distribution,"Senior officers in fire, ambulance, prison and related services",Managers and directors in retail and wholesale,Restaurant and catering establishment managers and proprietors,Publicans and managers of licensed premises,Managers and proprietors in other services n.e.c.
"Manager, shift, production",Production managers and directors in manufacturing
"Manager, shipping",Managers and directors in transport and distribution
"Manager, shop",Production managers and directors in manufacturing,Managers and directors in retail and wholesale,Restaurant and catering establishment managers and proprietors,Travel agency managers and proprietors,Hairdressing and beauty salon managers and proprietors,Managers and proprietors in other services n.e.c.,Roundspersons and van salespersons
"Manager, shop, betting",Managers and proprietors in other services n.e.c.
"Manager, shop, body",Garage managers and proprietors
"Manager, shop, butcher's",Managers and directors in retail and wholesale
"Manager, shop, charity",Managers and directors in retail and wholesale
"Manager, shop, colour",Production managers and directors in manufacturing
"Manager, shop, farm",Managers and directors in retail and wholesale
"Manager, shop, fish and chip",Restaurant and catering establishment managers and proprietors
"Manager, shop, fishmonger's",Managers and directors in retail and wholesale
"Manager, shop, hire",Managers and proprietors in other services n.e.c.
"Manager, shop, mobile",Roundspersons and van salespersons
"Manager, shop, video",Managers and proprietors in other services n.e.c.
"Manager, showroom",Managers and directors in retail and wholesale
"Manager, site",Production managers and directors in construction,Managers and directors in transport and distribution,Managers and directors in retail and wholesale,"Property, housing and estate managers",Managers and proprietors in other services n.e.c.,Caretakers
"Manager, site, camping",Hotel and accommodation managers and proprietors
"Manager, site, caravan",Hotel and accommodation managers and proprietors
"Manager, site, clinical",Health services and public health managers and directors
"Manager, site, landfill",Waste disposal and environmental services managers
"Manager, site, school",Caretakers
"Manager, site, web",Web design and development professionals
"Manager, society, building",Financial institution managers and directors
"Manager, society, friendly",Financial institution managers and directors
"Manager, software",IT specialist managers
"Manager, solicitor's",Legal associate professionals
"Manager, sound, theatre","Photographers, audio-visual and broadcasting equipment operators"
"Manager, spa",Hairdressing and beauty salon managers and proprietors
"Manager, spares",Stock control clerks and assistants
"Manager, sports",Leisure and sports managers
"Manager, stable",Animal care services occupations n.e.c.
"Manager, stadium",Leisure and sports managers
"Manager, staff",Human resource managers and directors
"Manager, stage","Arts officers, producers and directors"
"Manager, stall",Market and street traders and assistants
"Manager, stall, book",Managers and directors in retail and wholesale
"Manager, stand",Leisure and sports managers
"Manager, standards, operations",Quality assurance and regulatory professionals
"Manager, standards, trading",Inspectors of standards and regulations
"Manager, station",Managers and directors in transport and distribution,"Senior officers in fire, ambulance, prison and related services"
"Manager, station, petrol",Managers and directors in retail and wholesale
"Manager, station, power",Production managers and directors in mining and energy
"Manager, station, service",Managers and directors in retail and wholesale
"Manager, steelworks",Production managers and directors in manufacturing
"Manager, stock",Managers and directors in storage and warehousing,Managers and proprietors in agriculture and horticulture
"Manager, stock, farm",Managers and proprietors in agriculture and horticulture
"Manager, stock, live",Managers and proprietors in agriculture and horticulture
"Manager, store",Managers and directors in storage and warehousing,Managers and directors in retail and wholesale,Restaurant and catering establishment managers and proprietors,Managers and proprietors in other services n.e.c.
"Manager, store, cold",Managers and directors in storage and warehousing
"Manager, stores",Managers and directors in storage and warehousing,Managers and directors in retail and wholesale
"Manager, stores, ship's",Managers and directors in storage and warehousing
"Manager, strategy, business",Sales accounts and business development managers
"Manager, stud","Managers and proprietors in forestry, fishing and related services"
"Manager, studio",Managers and proprietors in other services n.e.c.,"Arts officers, producers and directors"
"Manager, studio, design",Managers and proprietors in other services n.e.c.
"Manager, study, clinical",Research and development managers
"Manager, study, works",Human resource managers and directors
"Manager, suite, delivery",Midwives
"Manager, supermarket",Managers and directors in retail and wholesale
"Manager, supplies",Purchasing managers and directors
"Manager, support",Health services and public health managers and directors,Social services managers and directors,"Residential, day and domiciliary  care managers and proprietors",IT specialist managers
"Manager, support, IT",IT specialist managers
"Manager, support, PC",IT specialist managers
"Manager, support, behaviour",Child and early years officers
"Manager, support, business",Office managers
"Manager, support, customer",Customer service managers and supervisors
"Manager, support, desktop",IT specialist managers
"Manager, support, facilities","Property, housing and estate managers"
"Manager, support, finance",Financial accounts managers
"Manager, support, marketing",Sales accounts and business development managers
"Manager, support, project",Business and financial project management professionals
"Manager, support, sales",Sales accounts and business development managers
"Manager, support, systems",IT specialist managers
"Manager, support, technical",IT specialist managers
"Manager, system, network, computer",IT specialist managers
"Manager, systems",Production managers and directors in manufacturing,IT specialist managers
"Manager, systems, business",IT specialist managers
"Manager, systems, financial",Financial managers and directors
"Manager, systems, information",IT specialist managers
"Manager, systems, inventory",Managers and directors in storage and warehousing
"Manager, systems, quality",Quality assurance and regulatory professionals
"Manager, tailor's",Managers and directors in retail and wholesale
"Manager, tax",Taxation experts
"Manager, tax, council",Public services associate professionals
"Manager, taxation",Taxation experts
"Manager, team",Managers and directors in storage and warehousing,IT specialist managers,Social workers,Youth and community workers,"Sports coaches, instructors and officials",Financial accounts managers,Sales accounts and business development managers,Public services associate professionals,Customer service managers and supervisors
"Manager, team, claims",Financial accounts managers
"Manager, team, insurance",Financial accounts managers
"Manager, team, service, customer",Customer service managers and supervisors
"Manager, technical",Production managers and directors in manufacturing,Production managers and directors in construction,Financial institution managers and directors,Managers and directors in retail and wholesale,"Property, housing and estate managers",Waste disposal and environmental services managers,IT specialist managers,Research and development managers,"Photographers, audio-visual and broadcasting equipment operators"
"Manager, technical, computer",IT specialist managers
"Manager, technology, information",IT specialist managers
"Manager, tele-marketing",Sales accounts and business development managers
"Manager, telecommunications",IT specialist managers
"Manager, telecoms",IT specialist managers
"Manager, telemarketing",Sales accounts and business development managers
"Manager, telephone",Office managers
"Manager, telesales",Sales accounts and business development managers
"Manager, terminal",Managers and directors in transport and distribution,Managers and directors in storage and warehousing
"Manager, terminals, container",Managers and directors in storage and warehousing
"Manager, territory",Business sales executives
"Manager, test",IT specialist managers
"Manager, testing",IT specialist managers
"Manager, textile",Production managers and directors in manufacturing
"Manager, theatre",Leisure and sports managers,Nurses
"Manager, tour",Managers and proprietors in other services n.e.c.,Leisure and travel service occupations n.e.c.
"Manager, touring",Managers and proprietors in other services n.e.c.
"Manager, tourism",Managers and proprietors in other services n.e.c.
"Manager, tourist",Travel agency managers and proprietors
"Manager, tours",Travel agency managers and proprietors
"Manager, trade",Managers and directors in retail and wholesale
"Manager, trading",Sales supervisors
"Manager, traffic",Managers and directors in transport and distribution,Advertising accounts managers and creative directors
"Manager, train",Rail travel assistants
"Manager, training and development",Vocational and industrial trainers and instructors
"Manager, training",Vocational and industrial trainers and instructors
"Manager, transaction",Financial institution managers and directors
"Manager, transmission",IT specialist managers
"Manager, transport and warehouse",Managers and directors in storage and warehousing
"Manager, transport",Managers and directors in transport and distribution
"Manager, transport, road",Managers and directors in transport and distribution
"Manager, travel",Travel agency managers and proprietors
"Manager, treasury",Financial managers and directors
"Manager, trial, clinical",Research and development managers
"Manager, trials, clinical",Research and development managers
"Manager, tunnel, wind",Research and development managers
"Manager, typing",Office managers
"Manager, underwriting",Financial accounts managers
"Manager, unit",Social services managers and directors,"Residential, day and domiciliary  care managers and proprietors",Nurses,Catering and bar managers
"Manager, unit, NVQ",Human resource managers and directors
"Manager, unit, mortgage",Financial institution managers and directors
"Manager, unit, pig",Farmers
"Manager, unit, rehabilitation","Residential, day and domiciliary  care managers and proprietors"
"Manager, vaccination",Health services and public health managers and directors
"Manager, validation",IT specialist managers
"Manager, valuation","Estimators, valuers and assessors"
"Manager, visual, audio","Photographers, audio-visual and broadcasting equipment operators"
"Manager, volunteer",Human resource managers and directors
"Manager, wages","Book-keepers, payroll managers and wages clerks"
"Manager, ward",Nurses
"Manager, wardrobe",Sports and leisure assistants
"Manager, warehouse",Managers and directors in storage and warehousing
"Manager, warehouse, data",IT specialist managers
"Manager, warning, flood",Environment professionals
"Manager, warranty",Office managers
"Manager, watch",Fire service officers (watch manager and below)
"Manager, web",Web design and development professionals
"Manager, wholesale",Managers and directors in retail and wholesale
"Manager, work, social",Social services managers and directors
"Manager, works",Production managers and directors in manufacturing,Production managers and directors in construction
"Manager, works, sewage",Waste disposal and environmental services managers
"Manager, workshop",Garage managers and proprietors,"Skilled metal, electrical and electronic trades supervisors"
"Manager, workshops","Skilled metal, electrical and electronic trades supervisors"
"Manager, yard",Managers and directors in storage and warehousing,"Managers and proprietors in forestry, fishing and related services",Waste disposal and environmental services managers
"Manager, yard, boat",Production managers and directors in manufacturing
"Manager, yard, livery","Managers and proprietors in forestry, fishing and related services"
"Manager, yard, ship",Production managers and directors in manufacturing
"Mangler, plate",Metal making and treating process operatives
"Manipulator, glass","Glass and ceramics makers, decorators and finishers"
"Manipulator, tub",Coal mine operatives
"Manipulator, tube",Rubber process operatives,Plant and machine operatives n.e.c.
"Manufacturer, badge",Other skilled trades n.e.c.
"Manufacturer, bag",Footwear and leather working trades
"Manufacturer, bedroom",Carpenters and joiners
"Manufacturer, broom",Other skilled trades n.e.c.
"Manufacturer, brush",Other skilled trades n.e.c.
"Manufacturer, button",Plant and machine operatives n.e.c.
"Manufacturer, car",Metal working production and maintenance fitters
"Manufacturer, ceramics","Glass and ceramics makers, decorators and finishers"
"Manufacturer, chemical",Chemical and related process operatives
"Manufacturer, clothing","Textiles, garments and related trades n.e.c."
"Manufacturer, door",Carpenters and joiners
"Manufacturer, firelighter",Assemblers and routine operatives n.e.c.
"Manufacturer, fireplace",Floorers and wall tilers
"Manufacturer, food","Food, drink and tobacco process operatives"
"Manufacturer, furniture",Furniture makers and other craft woodworkers
"Manufacturer, furniture, cane",Furniture makers and other craft woodworkers
"Manufacturer, furniture, metal",Plant and machine operatives n.e.c.
"Manufacturer, garment","Textiles, garments and related trades n.e.c."
"Manufacturer, gas",Chemical and related process operatives
"Manufacturer, glass","Glass and ceramics makers, decorators and finishers"
"Manufacturer, glazing, double","Glaziers, window fabricators and fitters"
"Manufacturer, glove",Sewing machinists
"Manufacturer, goods, canvas","Textiles, garments and related trades n.e.c."
"Manufacturer, goods, leather",Footwear and leather working trades
"Manufacturer, hat","Textiles, garments and related trades n.e.c."
"Manufacturer, instrument",Precision instrument makers and repairers
"Manufacturer, instrument, musical",Other skilled trades n.e.c.
"Manufacturer, jewellery",Other skilled trades n.e.c.
"Manufacturer, joinery",Carpenters and joiners
"Manufacturer, kitchen",Carpenters and joiners
"Manufacturer, knitwear",Weavers and knitters
"Manufacturer, model",Carpenters and joiners
"Manufacturer, paper",Paper and wood machine operatives
"Manufacturer, rosette",Other skilled trades n.e.c.
"Manufacturer, seed",Horticultural trades
"Manufacturer, shoe",Footwear and leather working trades
"Manufacturer, textile",Textile process operatives
"Manufacturer, toy",Other skilled trades n.e.c.
"Manufacturer, window","Glaziers, window fabricators and fitters"
"Mapper, geological",Physical scientists
"Marbler, paper",Print finishing and binding workers
"Mariner, master","Managers and proprietors in forestry, fishing and related services",Ship and hovercraft officers
"Marker, bale",Assemblers and routine operatives n.e.c.
"Marker, billet",Metal making and treating process operatives
"Marker, billiard",Other elementary services occupations n.e.c.
"Marker, board",Other elementary services occupations n.e.c.
"Marker, box",Assemblers and routine operatives n.e.c.
"Marker, button","Textiles, garments and related trades n.e.c."
"Marker, buttonhole","Textiles, garments and related trades n.e.c."
"Marker, cask","Food, drink and tobacco process operatives"
"Marker, dial",Assemblers and routine operatives n.e.c.
"Marker, exam",Teaching and other educational professionals n.e.c.
"Marker, hall",Metal making and treating process operatives
"Marker, ingot",Metal making and treating process operatives
"Marker, line, sub-assembly",Assemblers (electrical and electronic products)
"Marker, lining","Textiles, garments and related trades n.e.c."
"Marker, part","Tool makers, tool fitters and markers-out"
"Marker, pattern","Textiles, garments and related trades n.e.c."
"Marker, piece","Textiles, garments and related trades n.e.c."
"Marker, plate",Metal making and treating process operatives
"Marker, plater's",Elementary process plant occupations n.e.c.
"Marker, road",Road construction operatives
"Marker, size",Assemblers and routine operatives n.e.c.
"Marker, stitch",Footwear and leather working trades
"Marker, strip",Footwear and leather working trades
"Marker, timber",Assemblers and routine operatives n.e.c.
"Marker, trade",Assemblers and routine operatives n.e.c.
"Marker, upper",Footwear and leather working trades
"Marker, valve",Assemblers and routine operatives n.e.c.
"Marker-off, piano",Other skilled trades n.e.c.
"Marker-up, lens","Glass and ceramics makers, decorators and finishers"
"Marshal, air",Officers in armed forces
"Marshal, field",Officers in armed forces
"Marshall, lane",Leisure and theme park attendants
"Marshaller, aircraft",Air transport operatives
"Masher, tea",Kitchen and catering assistants
"Masker, paint",Assemblers and routine operatives n.e.c.
"Mason, banker",Bricklayers and masons
"Mason, fireclay","Glass and ceramics makers, decorators and finishers"
"Mason, fixer",Bricklayers and masons
"Mason, monumental",Bricklayers and masons
"Mason, quarry",Bricklayers and masons
"Mason, stone",Bricklayers and masons
"Mason, street",Road construction operatives
"Mason, walling",Bricklayers and masons
"Mason, ware, sanitary","Glass and ceramics makers, decorators and finishers"
"Master, baggage",Elementary storage occupations
"Master, ballet",Dancers and choreographers
"Master, band",Musicians
"Master, barge",Ship and hovercraft officers
"Master, bridge",Other drivers and transport operatives n.e.c.
"Master, caddy",Sports and leisure assistants
"Master, card",Textile process operatives
"Master, choir","Arts officers, producers and directors"
"Master, club",Leisure and sports managers
"Master, derrick",Marine and waterways transport operatives
"Master, dock",Managers and directors in transport and distribution
"Master, dredger",Mobile machine drivers and operatives n.e.c.
"Master, dredging",Mobile machine drivers and operatives n.e.c.
"Master, gang",Construction and building trades supervisors,Farm workers
"Master, harbour",Managers and directors in transport and distribution
"Master, head",Senior professionals of educational establishments
"Master, head, assistant",Secondary education teaching professionals,Primary and nursery education teaching professionals,Special needs education teaching professionals
"Master, head, deputy",Secondary education teaching professionals,Primary and nursery education teaching professionals,Special needs education teaching professionals
"Master, hopper",Elementary process plant occupations n.e.c.
"Master, house",Secondary education teaching professionals,Primary and nursery education teaching professionals,Special needs education teaching professionals,Houseparents and residential wardens
"Master, load",Air transport operatives
"Master, lock",Other drivers and transport operatives n.e.c.
"Master, pay","Book-keepers, payroll managers and wages clerks"
"Master, pier",Managers and directors in transport and distribution
"Master, port",Managers and directors in transport and distribution
"Master, post",Bank and post office clerks
"Master, post, sub",Bank and post office clerks
"Master, property",Sports and leisure assistants
"Master, protection",Rail transport operatives
"Master, quarry",Quarry workers and related operatives
"Master, quarter",NCOs and other ranks,Stock control clerks and assistants,Marine and waterways transport operatives
"Master, quay",Managers and directors in transport and distribution
"Master, reiki",Other elementary services occupations n.e.c.
"Master, riding","Sports coaches, instructors and officials"
"Master, school",Secondary education teaching professionals,Primary and nursery education teaching professionals,Special needs education teaching professionals
"Master, ship",Ship and hovercraft officers
"Master, ships",Ship and hovercraft officers
"Master, spinning",Textile process operatives
"Master, station",Managers and directors in transport and distribution
"Master, sub-post",Bank and post office clerks
"Master, swingbridge",Other drivers and transport operatives n.e.c.
"Master, toast",Sports and leisure assistants
"Master, tug",Ship and hovercraft officers
"Master, wardrobe",Sports and leisure assistants
"Master, web",Web design and development professionals
"Master, winding",Textile process operatives
"Master, yacht",Ship and hovercraft officers
"Matcher, colour",Textile process operatives,Chemical and related process operatives,Plastics process operatives,Process operatives n.e.c.
"Matcher, hair",Other skilled trades n.e.c.
"Matcher, veneer",Furniture makers and other craft woodworkers
"Matcher, yarn",Textile process operatives
"Mate, asphalter's",Elementary construction occupations
"Mate, bender's",Elementary process plant occupations n.e.c.
"Mate, blacksmith's",Metal making and treating process operatives
"Mate, boat, fishing",Fishing and other elementary agriculture occupations n.e.c.
"Mate, boatswain's",Marine and waterways transport operatives
"Mate, builder's",Elementary construction occupations
"Mate, burner's",Elementary process plant occupations n.e.c.
"Mate, carpenter's and joiner's",Elementary construction occupations
"Mate, carpenter's",Elementary construction occupations
"Mate, chief",Ship and hovercraft officers
"Mate, cook's",Kitchen and catering assistants
"Mate, coverer's, boiler",Elementary construction occupations
"Mate, craftsman's",Elementary construction occupations
"Mate, driller's",Elementary process plant occupations n.e.c.
"Mate, driver's",Elementary storage occupations
"Mate, driver's, crane",Elementary storage occupations
"Mate, driver's, dredger",Elementary process plant occupations n.e.c.
"Mate, driver's, excavator",Mobile machine drivers and operatives n.e.c.
"Mate, driver's, grab",Elementary storage occupations
"Mate, driver's, lorry",Elementary storage occupations
"Mate, electrician's",Elementary construction occupations,Elementary process plant occupations n.e.c.
"Mate, emptier's, gulley",Elementary storage occupations
"Mate, engineer's",Elementary process plant occupations n.e.c.
"Mate, erector's",Elementary process plant occupations n.e.c.
"Mate, examiner's, cable",Rail transport operatives
"Mate, first",Ship and hovercraft officers
"Mate, fitter's",Elementary process plant occupations n.e.c.
"Mate, fitter's, pipe",Elementary process plant occupations n.e.c.
"Mate, fixer's",Elementary construction occupations
"Mate, flagger's",Elementary construction occupations
"Mate, forger's, drop",Metal making and treating process operatives
"Mate, fourth",Ship and hovercraft officers
"Mate, fuser's",Elementary process plant occupations n.e.c.
"Mate, glazier's",Elementary construction occupations
"Mate, grinder's",Elementary process plant occupations n.e.c.
"Mate, joiner's",Elementary construction occupations
"Mate, jointer's",Elementary process plant occupations n.e.c.
"Mate, jointer's, cable",Elementary process plant occupations n.e.c.
"Mate, jointer's, pipe",Elementary construction occupations
"Mate, lagger's",Elementary construction occupations
"Mate, layer's, brick",Elementary construction occupations
"Mate, layer's, granolithic",Elementary construction occupations
"Mate, layer's, main",Elementary construction occupations
"Mate, layer's, plate",Elementary construction occupations
"Mate, layer's, service",Elementary construction occupations
"Mate, layer's, terrazzo",Elementary construction occupations
"Mate, linesman's",Elementary process plant occupations n.e.c.
"Mate, liquorman's","Food, drink and tobacco process operatives"
"Mate, machinist's, wood",Elementary construction occupations
"Mate, maker's, boiler",Elementary process plant occupations n.e.c.
"Mate, mason's",Elementary construction occupations
"Mate, mechanic's",Elementary process plant occupations n.e.c.
"Mate, miller's",Elementary process plant occupations n.e.c.
"Mate, millwright's",Elementary process plant occupations n.e.c.
"Mate, painter's",Elementary construction occupations
"Mate, pavior's",Elementary construction occupations
"Mate, plasterer's",Elementary construction occupations
"Mate, plater's",Elementary process plant occupations n.e.c.
"Mate, plumber and jointer's",Elementary construction occupations
"Mate, plumber's",Elementary construction occupations
"Mate, polisher's, french",Assemblers and routine operatives n.e.c.
"Mate, printer's",Printing machine assistants
"Mate, rigger's",Elementary process plant occupations n.e.c.
"Mate, riveter's",Elementary process plant occupations n.e.c.
"Mate, roofer's",Elementary construction occupations
"Mate, sawyer's",Elementary construction occupations
"Mate, scaffolder's",Elementary construction occupations
"Mate, second",Ship and hovercraft officers
"Mate, sheeter's",Elementary construction occupations
"Mate, shipwright's",Elementary process plant occupations n.e.c.
"Mate, slater's",Elementary construction occupations
"Mate, smith's",Metal making and treating process operatives,Elementary process plant occupations n.e.c.
"Mate, splicer's, rope",Textile process operatives
"Mate, stamper's",Metal working machine operatives
"Mate, steeplejack's",Elementary construction occupations
"Mate, stoker's",Energy plant operatives
"Mate, tester's",Elementary process plant occupations n.e.c.
"Mate, third",Ship and hovercraft officers
"Mate, tiler's",Elementary construction occupations
"Mate, timberman's",Elementary construction occupations
"Mate, trawler",Fishing and other elementary agriculture occupations n.e.c.
"Mate, tug",Ship and hovercraft officers
"Mate, weaver's",Textile process operatives
"Mate, welder's",Elementary process plant occupations n.e.c.
"Mate, wheelwright's",Elementary construction occupations
"Mate, wireman's",Elementary process plant occupations n.e.c.
"Matron, community",Nurses
"Matron, home",Houseparents and residential wardens
"Matron, hostel",Houseparents and residential wardens
"Matron, laundry","Launderers, dry cleaners and pressers"
"Matron, modern",Nurses
"Matron, school",Houseparents and residential wardens
"Matron, sewing",Sewing machinists
"Measurer, braid","Weighers, graders and sorters"
"Measurer, cloth","Weighers, graders and sorters"
"Measurer, piece","Weighers, graders and sorters"
"Measurer, skin","Weighers, graders and sorters"
"Measurer, steel",Routine inspectors and testers
"Measurer, timber","Weighers, graders and sorters"
"Measurer, wood","Weighers, graders and sorters"
"Mechanic and driver, motor","Vehicle technicians, mechanics and electricians"
"Mechanic, HGV","Vehicle technicians, mechanics and electricians"
"Mechanic, agricultural",Metal working production and maintenance fitters
"Mechanic, aircraft",Aircraft maintenance and related trades
"Mechanic, battery",Metal working production and maintenance fitters
"Mechanic, bicycle",Metal working production and maintenance fitters
"Mechanic, bike",Metal working production and maintenance fitters
"Mechanic, builder's",Metal working production and maintenance fitters
"Mechanic, bus","Vehicle technicians, mechanics and electricians"
"Mechanic, camera",Precision instrument makers and repairers
"Mechanic, car","Vehicle technicians, mechanics and electricians"
"Mechanic, clock",Precision instrument makers and repairers
"Mechanic, colliery",Metal working production and maintenance fitters
"Mechanic, compass",Precision instrument makers and repairers
"Mechanic, cycle, motor","Vehicle technicians, mechanics and electricians"
"Mechanic, dental",Medical and dental technicians
"Mechanic, dentist's",Medical and dental technicians
"Mechanic, diesel","Vehicle technicians, mechanics and electricians"
"Mechanic, electrical",Electricians and electrical fitters
"Mechanic, electro",Electricians and electrical fitters
"Mechanic, electro, chief","Skilled metal, electrical and electronic trades supervisors"
"Mechanic, electro, district","Skilled metal, electrical and electronic trades supervisors"
"Mechanic, electronic",Electrical and electronic trades n.e.c.
"Mechanic, experimental",Metal working production and maintenance fitters
"Mechanic, farm",Metal working production and maintenance fitters
"Mechanic, garage","Vehicle technicians, mechanics and electricians"
"Mechanic, hosiery",Metal working production and maintenance fitters
"Mechanic, instrument",Precision instrument makers and repairers
"Mechanic, instrument, electronic",Electrical and electronic trades n.e.c.
"Mechanic, instrument, optical",Precision instrument makers and repairers
"Mechanic, laboratory",Metal working production and maintenance fitters
"Mechanic, lift",Metal working production and maintenance fitters
"Mechanic, loom",Metal working production and maintenance fitters
"Mechanic, machine",Metal working production and maintenance fitters,Electrical and electronic trades n.e.c.
"Mechanic, machine, adding",Electrical and electronic trades n.e.c.
"Mechanic, machine, calculating",Electrical and electronic trades n.e.c.
"Mechanic, machine, hosiery",Metal working production and maintenance fitters
"Mechanic, machine, knitting",Metal working production and maintenance fitters
"Mechanic, machine, sewing",Metal working production and maintenance fitters
"Mechanic, machine, vending",Metal working production and maintenance fitters
"Mechanic, machine, weighing",Metal working production and maintenance fitters
"Mechanic, meter",Precision instrument makers and repairers
"Mechanic, motor","Vehicle technicians, mechanics and electricians"
"Mechanic, mower",Metal working production and maintenance fitters
